   69.166573       70.675583       70.630119       71.505966       71.088493       71.274307       71.251427       71.364922       72.059464       72.687859       72.764587       72.623009       88.751991       87.487244       86.437508       85.326286       84.405029       83.482384       82.468086       81.624252       81.186829       80.348701       78.347954       76.954117       75.748993       74.647171       75.105057       74.234871       73.536926       72.862503       72.177673       71.282913       71.808418       71.619476       71.510246       71.997673       72.411423       72.997711       73.532249       74.152527       74.934914       76.247017       77.337242       78.748657       80.426826       82.726173       84.711861       86.563004       88.471687       90.592773       92.906921       94.911568       96.984810       98.701111       100.40120       101.93180       103.25990       104.05740       105.26710       106.45560       107.16440       107.84830       108.72340       109.67260       110.64710       111.19160       111.71300       112.37330       112.58180       112.84590       112.76950       112.70940       112.20600       111.60990       110.98930       110.58200       110.38360       109.29160       107.59230       105.40280       102.86520       100.10550       97.732483       94.826134       92.294060       90.087158       88.488022       86.848877       85.583542       85.742271       86.502647       87.017632       86.343437       81.323357       77.251732       74.217621       72.881691       72.170250       71.568001       70.478798       70.313881       70.398529       70.959000       71.856087       76.437332       76.096710       76.012337       76.706070    
   69.172798       70.851921       69.998062       71.355499       70.990929       70.452339       70.405693       70.664848       70.413963       71.978256       72.414513       72.343353       87.742828       86.747757       85.656792       84.629128       83.658180       82.679733       81.708267       80.964699       80.761108       79.994873       78.858170       77.766060       76.656448       75.616737       74.770683       73.935913       73.236198       72.568283       71.897858       71.203987       71.282806       71.110687       71.250992       71.601158       71.921532       72.400772       72.922859       73.479813       74.230278       75.165489       76.254913       77.604538       79.212723       81.676086       83.736229       85.582848       87.755569       89.804871       91.927673       94.483994       96.255402       98.192368       99.746834       101.33520       102.74600       103.84210       104.67950       105.86790       106.95340       107.72040       108.51320       109.31600       110.03430       110.60430       111.07400       111.48250       111.59500       111.81500       111.82980       111.65280       111.26470       110.66810       109.80830       108.95010       108.52990       108.17470       107.22000       104.93830       101.52200       99.009789       96.181877       93.306381       90.521446       88.327904       86.135811       84.633430       83.370377       83.074173       83.976753       84.421463       80.674316       74.893272       70.781822       67.894287       66.457649       65.376106       63.831360       62.483978       62.372131       61.824280       61.643398       62.641602       71.944290       71.304047       70.775261       70.987587    
   72.164253       71.344688       71.878090       71.474007       70.434982       69.849640       70.678726       70.221992       70.777283       72.221138       72.838364       79.944710       86.716110       85.679604       84.710083       83.888931       82.956398       81.957382       81.179466       80.389687       79.957458       78.996597       77.931313       76.984062       76.007530       75.001457       74.102386       73.413322       72.646011       71.982437       71.406563       70.841248       70.315193       70.609833       70.665527       70.912041       71.261223       71.608002       72.071060       72.675270       73.235519       74.093391       75.099457       76.446907       77.987083       80.517227       82.533447       84.538818       86.620033       88.842819       91.085136       93.512741       95.439621       97.417801       99.217537       100.61810       102.10690       103.42450       104.07390       105.16890       106.24350       106.99550       107.54420       108.24800       108.89340       109.47790       109.86860       110.13240       110.38520       110.36590       110.48590       110.31090       109.71240       108.88890       107.86070       107.36360       107.01350       107.28220       106.49590       103.68000       100.82590       97.936302       94.868217       91.970100       89.319077       86.879059       84.504028       82.691032       81.349586       80.634590       80.400421       79.299896       75.667023       70.005913       65.591858       62.681171       61.054619       59.206379       56.865292       54.889809       54.390282       53.362530       52.947128       53.757160       67.774017       66.694366       66.114128       65.963364    
   72.363213       72.432312       73.464569       71.896591       71.278137       70.516022       70.203682       70.272926       69.941391       70.596428       79.238388       78.239067       86.481956       85.266693       84.067398       82.926643       81.923714       80.996422       80.151443       79.372551       78.797302       77.885773       76.888901       75.912209       75.095207       74.198639       73.303223       72.554092       71.879669       71.248322       70.697723       70.126488       69.686859       69.806213       69.884979       70.022324       70.264763       70.588997       70.955513       71.550743       72.165352       72.951752       74.045609       75.387489       76.911217       79.418800       81.455322       83.596497       85.725143       87.733459       90.040077       92.637230       94.707970       96.553482       98.409012       100.03730       101.28960       102.61530       103.95680       104.87150       105.56420       106.36490       106.95680       107.46190       108.02470       108.47020       108.65980       108.86260       108.92980       108.80210       108.76640       108.44880       108.18440       107.26980       106.50990       106.10410       105.82550       106.37950       105.66350       103.73480       100.70300       97.591347       94.117126       91.130623       88.348961       85.840118       83.406433       81.879829       79.584747       78.553711       78.049873       76.131554       70.606003       65.596748       61.432571       58.130459       55.800289       53.596809       50.681751       48.419731       47.155560       45.446972       44.568199       44.758820       63.660191       62.907761       61.557442       61.240681    
   70.483124       71.471840       71.636017       71.100983       70.290611       69.551941       69.273407       68.611977       69.194290       77.465103       77.687637       77.084084       85.395813       84.129662       82.944679       81.791351       80.697723       79.650192       78.849350       78.131172       77.374779       76.658829       75.752487       74.798027       74.036667       73.183434       72.364899       71.619827       70.987312       70.354683       69.761124       69.250977       69.271103       69.082458       68.853760       69.011131       69.234901       69.478470       69.808144       70.194939       71.245033       71.966751       73.020653       74.292488       75.860413       78.201622       80.444252       82.536041       84.646851       86.821022       89.273773       91.691383       93.880280       95.730904       97.507950       99.038162       100.73120       101.99840       103.03270       104.02930       104.75350       105.22100       105.84030       106.22270       106.54260       106.76530       106.82500       106.90160       106.88910       106.88000       106.70100       106.66000       106.43350       105.96450       105.60670       104.99430       104.86460       106.33870       104.81890       103.01350       100.35410       97.147530       93.939903       90.562027       87.783974       85.217178       82.647133       80.922577       79.455963       77.260597       75.898178       72.280029       67.064468       62.027649       57.241772       53.264912       50.492641       47.418381       44.901508       42.142879       40.045689       37.814178       36.611061       36.098530       60.175819       58.814999       57.500221       57.297871    
   69.907066       70.308632       70.494873       70.257530       69.136177       68.960678       68.450157       78.915970       77.672897       76.474541       75.997543       75.639267       83.966782       82.697868       81.495506       80.361130       79.243767       78.175079       77.350807       76.543510       75.888153       75.135971       74.361649       73.510384       72.751083       71.934517       71.175110       70.477547       69.788223       69.217751       68.635361       68.705254       68.405746       68.223083       68.132469       67.823280       68.151962       68.521172       68.833649       69.067093       70.228210       71.196777       72.045486       73.284538       74.670097       76.500969       79.348213       81.414452       83.634064       86.106468       88.261841       90.680977       92.929382       94.907898       96.584152       98.432510       100.03060       101.44600       102.57860       103.36580       104.05720       104.48210       104.64210       104.97280       104.99880       104.84420       104.83780       104.73560       104.66750       104.63040       104.89020       104.74680       104.89190       104.81520       104.74060       104.73270       104.73060       105.12070       103.96510       101.85320       99.300247       95.862373       92.418617       89.681473       86.748306       84.012123       80.849869       79.838654       78.696159       76.044342       74.413719       69.662064       64.279587       59.008751       52.881840       48.316608       44.648861       41.693089       39.107578      -99.900002      -99.900002      -99.900002       28.873421      -99.900002      -99.900002      -99.900002      -99.900002      -99.900002    
   67.881416       68.812866       68.213387       68.493683       68.380371       79.782806       78.129440       76.866577       76.094620       75.109222       74.861427       74.286362       82.110497       80.772018       79.579857       78.406181       77.354698       76.376923       75.508102       74.681107       74.026062       73.339149       72.643303       71.982979       71.190758       70.495880       69.809380       69.094070       68.399048       67.834702       67.938347       67.611847       67.315529       66.958992       66.937897       66.965187       66.959137       67.633377       67.857239       68.058800       69.102402       70.155884       70.983322       71.957077       73.191544       74.768822       77.827049       80.169449       82.294052       84.818359       87.120903       89.622932       92.143784       94.389328       96.124207       98.190826       99.928230       101.66310       102.85270       103.61030       104.05450       103.78680       103.89140       103.43560       103.12270       103.02770       102.86570       102.65120       102.63690       102.72220       102.76280       103.21480       103.67720       104.08640       104.40990       104.31480       103.92490       102.97270       102.25360       100.55580       98.258957       95.510384       91.943947       88.403198       85.368767       82.593933       80.710800       79.116440       78.056618       75.624298       71.601913       67.624817       62.087181       55.732590       49.866989       44.210239       40.819630       37.383739      -99.900002      -99.900002      -99.900002      -99.900002      -99.900002      -99.900002      -99.900002      -99.900002      -99.900002      -99.900002    
   66.621849       67.112999       66.566277       81.289322       79.533981       77.804993       75.886490       75.419609       74.588547       73.949593       72.520638       71.815918       79.896988       78.657303       77.607758       76.521553       75.495041       74.552513       73.648407       72.796272       72.128128       71.368820       70.733688       70.123718       69.428040       68.797783       68.153229       67.462227       66.934669       66.680168       66.290291       65.941330       65.748199       65.613960       65.575249       65.963493       65.907921       66.491096       66.735863       66.847717       67.264961       67.859673       68.515358       69.427422       70.493851       72.269409       74.475807       77.807220       80.259109       82.709717       85.793991       88.436729       91.344933       94.058594       97.357483       99.538582       102.70120       105.08010       106.23760       106.80370       107.09070       105.41020       104.02840       102.82610       101.66830       101.30850       100.91940       100.60670       100.66420       100.87620       101.66830       102.10850       102.77480       103.49700       104.42960       103.95930       103.21230       102.33770       101.47670       100.15120       97.861023       94.946739       91.319763       87.980614       84.653793       82.202309       79.964180       78.806953       77.518311       75.140190       70.622177       65.564827       61.211731       54.195229       48.624500       41.968010       37.108501       32.720341       28.172760      -99.900002      -99.900002      -99.900002      -99.900002      -99.900002      -99.900002      -99.900002      -99.900002      -99.900002    
   64.737099       89.156662       77.098961       76.762161       75.872292       76.325890       74.963409       73.620064       72.223953       72.131393       70.998154       70.282997       77.703552       76.570084       75.492554       74.444450       73.437988       72.398941       71.432800       70.654213       69.995117       69.360497       68.722954       68.032822       67.504143       66.892616       66.340714       65.846863       65.448090       65.042526       64.709297       64.462357       64.264732       64.544647       64.370369       64.714340       64.682312       64.688713       64.819771       64.879967       64.834763       65.109383       65.737694       66.610168       67.992416       69.536293       71.573776       74.967850       77.614761       80.294510       83.585312       87.020340       90.996986       95.225677       98.588493       100.28570       101.90580       102.86430       103.81300       104.63520       105.52690       106.44720       106.45900       104.15920       101.62920       99.912819       99.024727       98.745537       98.628761       99.407761       100.59710       101.84160       103.08770       104.29460       104.75080       104.43280       103.28090       102.60090       101.08800       100.12360       98.650681       95.659782       92.487473       88.895149       85.599899       82.176193       80.439957       78.491638       76.706520       74.108162       69.986923       66.202667       60.422169       54.526112       47.738491       40.934238       34.653019       29.163580       25.040791      -99.900002      -99.900002      -99.900002      -99.900002      -99.900002      -99.900002      -99.900002      -99.900002      -99.900002    
   87.980049       86.492691       77.357063       74.476807       73.982079       72.697433       71.643494       71.529770       70.974167       70.132973       68.654678       68.094353       75.488548       74.354233       73.274277       72.134468       70.739487       69.848679       69.087738       68.354134       67.646347       67.089310       66.545013       65.932983       65.272926       64.796013       64.369957       63.968601       63.486290       63.126080       62.794220       62.374851       62.520370       62.297470       62.670361       62.503578       62.347141       62.092190       62.341309       62.417561       61.920780       61.961128       62.585369       63.223881       64.412727       65.976341       67.926308       70.653717       74.208359       77.478477       81.142090       85.750381       90.418999       93.686501       95.829132       97.229607       98.282303       98.911011       99.682426       100.40860       101.48340       102.55750       103.41700       103.93690       102.92880       99.315979       97.850029       97.048157       97.995613       98.661293       99.158470       99.808250       100.99500       101.47960       101.93400       101.88160       101.16040       99.832397       99.008003       97.741203       95.916260       93.809708       90.863983       87.860313       85.444191       82.186783       80.827744       78.376007       76.005569       74.778343       71.681953       66.181793       60.900570       55.024658       48.019981       41.389542       34.526909       27.892879       22.960119       17.264851      -99.900002      -99.900002      -99.900002      -99.900002      -99.900002      -99.900002      -99.900002      -99.900002    
   87.709908       86.965729       75.823700       75.333603       71.200577       70.306358       69.738533       68.879677       67.522667       67.164169       66.893509       66.528152       73.085548       71.590843       70.224899       69.192581       68.142197       67.294762       66.482986       65.859894       65.223022       64.564461       64.083771       63.515751       62.935631       62.418598       62.031940       61.712551       61.284019       60.940319       60.768620       60.714439       61.079380       60.858410       60.555538       60.247540       59.977871       59.574680       58.879082       58.990891       58.563980       58.482670       58.308262       59.089661       60.125690       61.663391       63.723991       66.896133       70.220047       73.425117       77.880257       82.751213       85.508904       88.563957       90.288017       91.848747       92.824654       93.843513       94.664383       95.273613       96.247162       97.283203       98.397232       99.712753       100.36110       99.766953       98.034691       97.387642       96.972252       96.410431       96.066490       96.358887       96.462402       96.685120       97.091087       96.399590       96.134460       95.549507       94.145653       92.935051       91.206497       89.370148       86.830780       84.519699       82.419632       80.589867       79.425987       76.965591       75.467346       74.553673       72.962753       67.400368       61.278549       56.852089       49.382679       42.223259       35.725220       27.296141       21.605209       16.172409       10.667820      -99.900002      -99.900002      -99.900002      -99.900002      -99.900002      -99.900002      -99.900002    
   85.276688       83.762039       73.607193       72.991524       69.181648       67.837769       66.699364       66.399467       65.970627       65.127693       64.063103       64.172287       69.587196       68.397011       67.392036       66.390503       65.494431       64.604057       63.786011       63.069439       62.469028       61.893200       61.379150       60.944302       60.337391       59.815350       59.466759       59.121479       58.862499       58.694340       58.533039       58.908920       58.883900       58.408741       58.395161       57.783321       56.843460       56.229610       55.018959       54.449810       53.998280       53.772270       53.572300       54.330860       55.315559       56.878578       58.820820       61.667629       64.520477       69.092529       73.790421       76.659760       79.570923       81.690529       83.199249       84.870209       86.061630       87.367310       88.773743       89.431557       90.702057       91.480698       92.954277       94.260262       95.528343       96.799454       98.180260       96.073578       93.908943       92.784889       92.033997       91.171692       91.286453       91.237427       91.053139       90.698921       90.242844       89.509903       88.066116       87.439270       86.032883       83.939194       82.607231       81.875717       79.460342       77.330421       76.096443       74.812332       75.251259       76.649361       73.247757       67.759911       64.335876       60.210491       53.492401       43.208038       36.841381       29.824249       24.008511       18.165840      -99.900002      -99.900002      -99.900002      -99.900002      -99.900002      -99.900002      -99.900002      -99.900002    
   87.691711       85.745720       83.856033       71.914787       69.961899       66.423988       65.822159       63.243179       63.009861       62.405540       62.358501       61.655640       66.648369       65.564957       64.618393       63.568329       62.615231       61.738609       61.027161       60.314159       59.607491       59.041328       58.449810       57.987919       57.533791       57.083870       56.666451       56.356411       56.198219       56.079361       56.221920       56.156960       56.054371       55.815231       55.197979       54.612400       53.613602       52.316341       51.323158       50.228291       49.955509       49.560169       49.408119       49.724899       50.888519       52.391869       54.496220       57.200390       60.217918       64.597763       69.010300       71.477867       73.609299       75.205452       76.392174       77.500809       79.101601       80.733917       81.916107       82.800522       83.807747       84.524742       85.961411       87.576157       89.933701       93.111519       93.951607       93.391243       90.049873       88.658569       87.121597       85.914719       85.459251       84.714828       84.582741       83.678467       83.488571       82.953461       81.786331       81.294647       79.884972       78.859268       77.877724       76.987793       76.073547       74.645477       73.322456       71.902763       72.865601       73.682243       74.186859       69.292450       67.637497       60.524891       55.358040       45.426849       37.760609       26.157360       25.142941       20.250650      -99.900002      -99.900002      -99.900002      -99.900002      -99.900002      -99.900002      -99.900002      -99.900002    
   84.627853       83.471939       82.297409       70.636383       68.229507       63.450180       62.939980       63.111870       62.139309       59.649818       59.262829       59.231251       64.243973       63.090889       61.850109       60.799179       59.890381       59.007172       58.143139       57.386639       56.749210       56.100071       55.499599       54.854939       54.408859       54.101421       53.710361       53.464989       53.354729       53.054790       52.887138       53.045349       52.883179       52.468658       51.578121       50.997501       49.658329       48.638351       47.280998       46.441040       45.528938       45.262089       45.135380       45.202549       46.111710       47.832680       49.781910       52.442429       56.001999       59.579769       62.705212       65.563583       67.202057       68.214340       68.754669       70.127037       71.516739       72.877136       73.902046       74.659973       75.913269       77.167717       78.962379       81.145683       84.167023       86.314293       87.961632       87.966316       85.155693       83.247902       81.026978       79.895767       78.835182       78.023209       77.430771       77.038513       75.710510       74.622040       74.489487       73.965958       73.792557       73.398827       72.657066       71.836403       71.367218       70.425949       69.686813       69.059517       70.562447       71.382828       72.234497       70.305267       64.578011       60.068760       55.607029       46.426060       52.157600       32.148041       27.967461      -99.900002      -99.900002      -99.900002      -99.900002      -99.900002      -99.900002      -99.900002      -99.900002      -99.900002    
   80.876740       79.310173       78.112808       68.918427       67.220230       65.214310       60.169170       59.669079       58.879238       58.383480       56.431919       56.308842       61.744419       60.427361       59.166969       58.000912       56.985481       56.055790       55.238468       54.442162       53.787029       53.070911       52.441071       51.847519       51.336060       50.956261       50.607441       49.686310       49.779980       49.693138       49.998421       49.928761       49.422779       48.679871       47.974621       46.707500       45.735180       44.579521       43.225700       42.011280       41.137241       40.392300       40.351151       40.479210       41.175430       42.607498       44.832180       47.500309       51.272942       54.141331       56.575359       57.960918       59.946060       60.564522       61.218830       62.374950       63.400219       64.553757       65.211899       66.515572       67.827110       68.274559       70.126877       73.125778       76.740730       79.405228       80.023666       80.096191       78.962547       76.026520       74.426422       73.060181       71.782417       70.601509       69.590149       68.769463       67.866447       65.799370       65.937737       66.535721       67.226059       67.173187       67.138641       66.653732       66.163696       64.297096       65.203781       66.957573       69.552689       70.771820       70.830048       68.942146       63.771320       60.222462       54.247471       46.571049       39.696468       33.316158      -99.900002      -99.900002      -99.900002      -99.900002      -99.900002      -99.900002      -99.900002      -99.900002      -99.900002      -99.900002    
